document_id,views,depth,full_reads_percent
62023d849a79476750f26398K6SHjYXuS4quhY-81Gkqjw,103335.45,1.1103099999999992,29.978820000000024
628258329a79471815da83d7oOIS-HFjSKGp8hlYftO6kQ,5651.945,1.0670859999999989,38.90252899999998
620138589a794716cc0efca5bI_ceqKiR0CcTU3ec5a6Vw,27346.31052631579,1.166241969298246,33.205556407894726
6287adc79a79476cc715e3ffUmmpmsvNRv2PstpVRxqC2Q,7889.57,1.0519900000000004,25.814989999999995
6206a9509a79478b95cc66a6AvWxtqguRBS0GXyfGqbkJQ,14896.04,1.1468500000000001,29.286890000000014
627f8fd29a7947578b64ec78wPvSNXK9Qs62kMuuogzulQ,18470.84,1.0559100000000001,28.237059999999992
621a39ba9a79472784f029d45fM_dpQdT7SPSy9Msc0qiQ,180142.75,1.1333599999999997,34.172309999999996
620e4bc69a7947075612fd5eSTbaxI6wT4i6ehZY_wydYA,21129.73115135777,1.1338749699852169,37.173382356111865
620a69c99a7947102673f302w05zmAZZQH6qeNSW8_Zb1w,37568.724486752806,1.146552633815856,39.350788458811124
6274ceb99a79475eb6f212f1aYpnNg7HTqyhZFh2cZn01g,10748.51,1.0592200000000003,26.831559999999985
6250e3e99a794777e5747e16P6Jn4a6-Q6iaCwFHX7Wo7w,6918.72,1.0686700000000005,35.953520000000005
6243ef759a7947367f1dff7bEIb9GrGzQE-sGbi0jHb2fw,64160.88733333335,1.1499859999999997,34.38337733333332
625532569a794729f5d7cf8e4FF-8GejQ3inB2YOmt9Ngw,6888.66,1.0639100000000006,35.966399999999986
62430c349a79477a39944253op-fas9US5Cxllb66Ub9Yg,54790.538666666675,1.1364933333333331,42.53297099999999
62417cb39a7947ddc591f7b5x5U4LNQGQOOS2A5TnhbWeA,33642.75,1.1506400000000008,32.47103
625f8aaf9a79476a9753f61dRByiz_KOQcaQ7YwqALCWTA,3726.335,1.0602440000000004,32.86591600000001
6246e73c9a79475bc3235081Glg45gVpQZaG5Fqfs99w-Q,40732.71,1.19113,34.053440000000016
6281180b9a7947b3aa448896VYNPSJiUTl2fOgirbMV_5g,9246.285238095237,1.0687529047619042,39.26158066666664
61fe43799a7947c5d23100dbvO1lIZGVSA6bcD86zFD_GQ,46687.61,1.1379700000000006,34.268309999999985
6204eba89a794760c09bd1384i61_iHsRr27d8vark140w,32799.370310603335,1.1540558652763846,35.880635335056475
6269386c9a7947862dcaeab5r57bjrIdQainY0yQDAFUWA,16943.48,1.0417800000000008,23.496209999999977
62053e989a79470605136fb5leRdPOQqT3Gt15vufXlZtg,32799.370310603335,1.1540558652763846,35.880635335056475
6253544f9a794784b517f0db8B1cnRsFTc-xFsEWVvKbSQ,9710.87,1.0575899999999996,29.156579999999963
6204abbf9a794740868f31e2PeGzrFdAQjmIvpgnVWrfWg,32799.370310603335,1.1540558652763846,35.880635335056475
627e0ac49a79476b15c5608f42BzG4flT6yFu8wMX0x1RA,11085.63,1.0622300000000007,31.02274
6253d6129a7947a4fa82a3ecfj5XzqrLRz2WI1jj7a3VHw,7788.9,1.0703699999999996,32.30481000000002
626153719a79479609bdb800WraF0wpnSU26diw1XSnSsg,10269.11,1.0586000000000002,29.56073999999999
6292c8ef9a794731cfba781fLMjqXHuDQaexK8dKAD7Hlw,24852.47,1.047320000000001,25.07974000000001
625b813f9a794736de7027f7Tr14vK6XQ_iD8h4IyfePnw,7587.645,1.0641975000000004,40.60149249999996
62635f889a79473f0d0fd6a0GMXIq_exTyGURvQ3og8ATg,4066.2664999999997,1.0607228333333343,34.88726949999998
624d19e09a79471aef439437xJ1WgbD9TTGpo3rYCOgxpA,34051.21,1.1541000000000001,32.91567999999997
61fa33099a7947d3369c36dbYe4VHrrtSve-CtBO3fZ6iQ,24946.462109810735,1.1628127502576946,38.59443334583772
620b84719a79476f187a84bd3sZN-dzcRAiKRmUZ1X85Rw,30218.31210942052,1.149122655049203,38.24556113796212
625be6cd9a79474a66979f2ec1Eq3_OgRZ6Sq1uhLiP7CQ,13123.33,1.0652775000000003,39.22274749999996
62554f469a794736b61f1be5zoKOAEFcS2uNEVL4gfw8dQ,4864.956666666666,1.0712166666666667,43.609476666666666
626fcbf79a79476c7abfd8dbuasHGdmnR9yv-ovMmx7MTQ,6337.91,1.06299,33.077309999999976
623b34399a794762437d4ad6GWxFVE0DQJWLlQYahVpqWQ,83370.82,1.12216,31.59088000000002
6259a76d9a79474be039d791YLWdoOf_TAu-6-7lgFSB-Q,35795.19,1.0525500000000008,26.771040000000006
61fd97869a79479c69895992h15HhQpKTs6Yvn66ekPRew,33192.57,1.1666799999999988,34.400809999999986
626909809a79476dca9fb932NszAhHEyRyuyRIyOsQmP-Q,16481.45,1.046990000000001,27.83820999999997
62385a409a794759547376f20tPXqm7fSmGB_WovBXRbmQ,40707.4,1.1442700000000003,32.971689999999974
623994a69a7947c2b37a981fxgHWjxIJRcuPUvBI4nc5qw,111400.84003787879,1.1335278719336208,42.20995585353534
624fb64a9a79470aa150e8ecQ0kfPmm0S5-Zmhk67NkLxg,22453.56,1.1184299999999994,28.612679999999997
625691e69a794722779749225-TRqPj8ReCJTKFnvgOB1A,12742.272857142856,1.076257500000001,40.79004035714283
626b9ef89a7947d7f6c09da8d_aBl4EDRfiMWDLYHB-Dug,6888.25,1.055860000000001,29.589260000000014
62552aed9a79472686a5092cR24P3a0zQzaHwz9cRexrjA,26350.52,1.0560299999999994,28.836750000000002
625e8fee9a79471c9aa0487bOaNpVpcqQWKqoKqtBrFpmg,6319.01,1.0610400000000002,33.91907999999998
623c74799a79474dd0fc76086S4kOZ2SS3WVSPzlAOX1bg,35329.84,1.1378300000000008,40.73664000000004
6281f4b99a7947e5d24b8f9f8cUihLGHTVeiqSEskxjtbQ,11095.53,1.06321,31.94506
624d74889a794745b93111720i1ZKstRSzKz-RIPwlWzZQ,31000.4,1.1457200000000014,31.869609999999994
6274dac49a794765805b65f9OTMPwBq1SUCHxQw17-JdeQ,2619.8418636363635,1.0587560303030323,36.981797666666644
62022b099a79475dc4d89792U1uVRz48SY-voeDFxujylQ,40181.03,1.1594100000000005,26.73423999999999
625e36749a7947f617c17155BVY4j1LqRayjSFoxmbPZ-g,7967.977166666667,1.0598931666666664,32.10477783333335
62461c2d9a7947174985fc78Z6Y-QlpTQay1OnOLumxX9g,57617.39,1.1315199999999999,36.00479
61f935d99a794783bfe6b79fssnTDXvJRLWWHJQuty9XSQ,15179.01190985485,1.1625111064915465,41.36267871244769
62711c859a7947b5aaac7b69QbYCUbefSEWRlHjbD-WNKw,11527.505,1.0675200000000005,32.08718249999999
626671a69a794779a9589530SVp3iT7aQDmsaOOJnhwF9A,23521.34,1.0526800000000005,33.63638
620495759a794738efb8a698Rxx_ACh_S9qh9VSrwR_9jg,32799.370310603335,1.1540558652763846,35.880635335056475
623af2789a7947416d67db95p7SDbTmyQVWhhN4I9NvJDw,36862.75333333333,1.1453759999999997,34.684219999999996
6287c37d9a794774bf10d3a75y8WMPRMSM21m9fTKo9uWQ,16647.05,1.0475200000000005,26.92911999999998
620dfbec9a7947618bc6b86fieST6sBxS0KSXGrtK_9kUw,187353.84,1.1331699999999996,23.672020000000025
623a4b0a9a79470afa8c7a85rN4mzknxQgCy7fd5aPoVUg,67132.51,1.1224899999999995,39.78487000000003
627230419a7947f73bb685e5U0dMEcU8RhuTMT2V0dJ71w,12125.26,1.0457299999999987,21.69314
620c74fc9a7947c9814714bcUusUXUeZQlOLH2Fn4UP7Sw,12076.107352028903,1.1590354169839017,29.917089585192365
628853139a79470c55045330IIClcfBIQBWfSqiNrT8Mpw,9999.11,1.0548800000000014,32.14359000000001
6286a22b9a79470e9e605965J4P3hbY8SYCyNkCzNJq6OQ,6338.5,1.0545700000000005,27.213689999999982
620fdb639a7947ac01207e1cKHu6pkeGQtKPmjkRU8f2dA,16218.328907752126,1.1384654428961876,34.79766041098654
6253b8ab9a79479826978b422X9z4T3iRbiezGGSNiIGBQ,17441.29,1.0627400000000002,28.773809999999994
628f47db9a7947a5b86aacadpXf2Fl_xSTuzy-cTrtJDWg,2731.5661547619047,1.0631877976190467,40.01179023809523
627e65ba9a794713f3b35474SKANYHMOTYeiD6PuGahmGg,7262.047857142857,1.0664566666666668,39.214831190476154
624ee40f9a7947c808a78621YDGRdtC6REa43fTY6_yS2Q,12219.258666666667,1.141576333333334,36.86709950000003
6254af0a9a7947075a1efddf_Zgp-IwgRSG6SHFgzagULA,4032.441968253968,1.0712476825396815,40.105610281746024
624985979a7947827ea89b93FeBz3NujTX6teTUuvXdFlg,21799.445,1.183145,53.479220000000005
61fd68879a7947905b9d1635Hh401eGhRx-fHz5vO79xPA,23268.95339094714,1.1590412947391513,39.29816838364795
620893319a7947027dc1e917Y5IRtEliTr6w9nNWyLwmog,15822.768293484294,1.155512205794206,34.68099105561104
625ca60b9a794775dafb7f4aiYrvUG2sTNO2U0mBCjzsSQ,8480.75,1.0612700000000002,31.045430000000007
625d115c9a794792585c1fd3hqZEaAdlR7aqNxStORqktA,18765.62,1.0526699999999989,26.154320000000002
6237fa5f9a7947305204009261yEul4ZSc6hc_qijFSUQQ,29803.26,1.1499600000000003,31.804539999999985
62610d169a7947705bc1407fcJ4U_j9mQEe_Nfl2mvyIiA,8200.49,1.0570000000000006,31.98477999999998
626d61189a794762baf4c6f0mbAkjqiWThCNXr3zwypKgg,3192.6310584415587,1.0543971049783556,36.256240300144285
6267e7d79a79470d8af7157ajv_4Eb5ZQtip4IbvDqDuKw,2989.66,1.0523766666666674,34.22223333333335
625d880a9a7947cacaf0cfc1YS2b7_P8RGS2lCsys6_lqg,4263.615363636363,1.0675650454545462,43.60168645454549
62608ff59a79474d4b13a8bbGVywEsotTwe_QhMdMeDd8Q,3816.9313333333334,1.064868000000001,41.74402866666668
62727ee49a79472161829799-NKHgW4wRAaoW0jkL6HGuw,9981.44,1.0587600000000015,29.14331
6290f4089a79474cc777b646T-D_lcNISU2qMlmlrW7jdg,2837.953333333333,1.0651666666666657,35.801259999999985
623fe96d9a794771f1388207gxfZlkS_RFmKRGj4x_QJeg,33429.90833333333,1.1214683333333335,32.13627249999999
626acf7c9a79479d55da66867jHFxVaxRxWIehIMpDaHWw,2488.64,1.043239999999999,30.103959999999976
6256d19d9a794744573fb917iswQjg05SO-htRQSPhHyyg,8248.852857142856,1.0696149999999998,36.91132785714282
62691c4c9a79477737462d80_EoW5fsgQJCH8eALx9FBTQ,2982.905285714285,1.0589608333333331,41.814052571428526
620368e79a7947cd7acdec72MnGZZZJWQdyFYDCN1EUYDA,45309.26,1.1347999999999998,27.779749999999982
625abbc89a7947060b27c61eP4UFbmEiS4yuqG-PlBoUXg,14758.794166666665,1.0592949999999997,42.037682499999974
625d4c769a7947aefd8ee772efPqfDg4R_ibJDyp_lPmug,4931.610166666666,1.0583131666666676,38.15326849999998
623fe9de9a794773f3d6dba5fI8XS2MXRyaNdNuJJW9VjA,94533.42,1.1219100000000004,35.64951000000001
625ebd599a7947345176640cb3nUT-SkTBSqVGSazq1vEA,9365.24,1.0554400000000006,29.534229999999994
61fbd10f9a794775da0c35fdZDSD6mDqT1yLcshHA3u4Cw,38615.25,1.1448100000000019,29.61864999999998
629213f89a79470b8436e0f0XlBcJK-MRCiOI3hfxZdXdA,24118.35,1.0473000000000006,27.370590000000004
6247d4bf9a794719967cb88blOQUAlaMTQO0otEhh6r_UA,45719.1,1.1451500000000001,24.09883
62755de19a79479da85d3bcf9oMs1NgNRXGQsR0JiDD1QQ,46314.43,1.0429000000000002,24.74339000000001
628cddf59a79475880fb6dcbcWylq4mIRNm0Lp475ZwfIA,35347.19,1.0619099999999992,25.655009999999997
61fac78c9a79471d026c62f4UwarSQyZRK66u9WS2EzRhQ,24512.71,1.1555899999999997,29.475850000000033
62748a9a9a7947479fc607a32DNPqo7jSmiIJkz54ZjbNQ,2522.56,1.064300000000001,28.93675000000003
61ffeeb99a79472f7a0b5c118Frwnv5zTB6xH2lKV8UeaQ,26167.29707043692,1.1655576951275852,34.92154722869042
620be8759a7947a621227d12QKDHaqCmS4C2S-v3ovmtmQ,53169.85,1.140290000000001,28.53282
624b34de9a79470d538aabf58df5QMU4T8uYa-nGn7au4w,13625.083807692306,1.1590768846153845,41.40486569230771
62113c809a7947039c72005dd6WObmlFRtmMgRDofv6GGg,13336.920566849818,1.1332654171384167,33.08386637254411
627d13ce9a79471f776854aadn0aFZO4Rz-Tb5Hze7Cjhg,7528.9,1.0678400000000006,33.94957999999999
6290a4939a79472792ed539cUSz2dhD4Qku1AfGKI0oBXA,6898.32,1.0515800000000004,30.736100000000008
624319e69a79478164229cd4YswtgNHoSvisUm8oAvzNOA,185153.29,1.124499999999999,38.44337
62506b249a79475f872e6534OlAnpyAZQaq_hRLUM0KR8Q,10125.93,1.0993500000000012,38.82440000000002
6289ef019a7947696ed409fdsbQZ1afQQ9mVWXHTQJFsWg,4571.504833333333,1.0694117222222221,38.12956522222218
626949529a79470ce5420508OJjAV5vwTvWriSX8QQJeIw,30949.03,1.0457400000000003,30.318769999999994
6272bf7c9a794737a1e027f8Or7OdMhRRSOLpse8-f_u6g,23493.48,1.05543,31.28964999999999
620031c99a79473f2329c42f429SKSyKS8yzO6wSkaQzng,26167.29707043692,1.1655576951275852,34.92154722869042
628bd8089a7947fe0579fd4eIUej12uGTu-9HNpclaXCgA,31834.0,1.0530400000000006,29.22285000000001
62569c209a79472982f41e9cgo1QqMCJRICjioxxMKfkTQ,7503.06,1.0678899999999998,31.377340000000014
6290617f9a7947084efd79b0c7pfz7g0Q_CpibjKY-IY1w,8799.91,1.0524099999999996,26.37684
625ff79d9a794716f91e481eFRDgkuJbRqyunj6TEom7iw,7030.65,1.0605600000000002,34.15964000000002
624f86189a794701993b2f82g8g7NyuaR_e6sRt7RXR56w,17103.473666666665,1.1538648333333326,38.68328949999998
61fe650e9a7947cf7bb0077b2q0OXlF9TjeQfDGwfrcGfg,21789.432951496387,1.1554763132094954,24.43538786635706
62669d4a9a79478fa801fb6bGhwYMsM9RESJ69Rn5dfrJQ,10972.31,1.0519900000000004,29.621020000000012
6282660a9a79471d955b1e39V-Dnqz4FSki7HceBwcwtcg,20443.13,1.0588,30.50724999999999
625575fb9a7947498a04748eXkM3Slv-SVqwa-TbjW0Ixg,3713.150666666667,1.0701986666666654,47.732191166666674
627035d99a794782532b94f969_L_x6HSLqntPbALYfXmg,9191.73,1.0545099999999998,26.601700000000008
61fb75bd9a794747f3fe5503VjgXQN65RPWUm9topw5waQ,44218.9,1.1545200000000009,28.51415
626839a59a7947301fc871f8jd9sghyARfuMgcPw3aVR1Q,4202.4,1.050490666666667,33.29621933333333
626238479a7947d96e03c7fe45fCHXaDR6OzDTsIc_Fw6A,6483.96,1.0593299999999999,34.05091
627262b59a79471224bd5320fM_0eppNQ0KfXU6Kd8K_DQ,6274.607666666666,1.0649276666666672,32.47937583333334
6293c9fc9a79476f81011ed4O9J1S09ZQYyEfz-aAmV0hw,21550.16,1.0588099999999994,27.832129999999992
620e5f089a79471695a09dbbRw_L6tp9RJa-QqznYSBmRA,20918.05,1.1472799999999996,28.855619999999984
623efc659a79473e214f71b3wFrqHLnpQI-V8YPG-fjxeA,24200.938833333334,1.1325316666666674,36.74639316666669
61fadcfb9a794721c632ecaabjbL7bHfRmqb-caTMK2iTw,19683.05101637333,1.1585097777075877,32.41876099715482
624d86cf9a79474f75322beazNWDKtZjSky5O4bG7dHs-w,13025.416666666668,1.1339423809523803,34.486205476190484
62047dbf9a794734c5e630beeJItU1w9SUe2g-On9ZHFWw,32799.370310603335,1.1540558652763846,35.880635335056475
626bd7ac9a7947f5b5ea50cdsfXyYVb1RcGoMriPAanliQ,9346.61,1.0519900000000018,27.40872999999999
628349f99a79475c64ae788efgyxN8ZeRj6HPqurXiy3Uw,13101.27,1.0510800000000011,27.740029999999976
621102149a7947f459a1f937dXGpM37jQ4usXDLwvcUBSw,13336.920566849818,1.1332654171384167,33.08386637254411
627e16e89a794770f46ab54b7owHTI0nQf62trW-wi8nNg,5668.9652380952375,1.056376428571429,37.68040857142862
625ac5199a79470a3ace0090cCoqxeBjS2O0B__EsuodYQ,14758.794166666665,1.0592949999999997,42.037682499999974
624699e99a794735a8700cd7HqMXHHPSQbOpb2sFpfIJQw,21137.16,1.1668700000000014,35.463399999999986
6248c7199a7947567522fd7bj9-ZiG5uTxaWzpbt024nhA,61551.97,1.1678800000000007,31.354699999999983
626f58fc9a79475038857e4bNlix6zhYT1uvHiidpUO61Q,19065.01,1.051820000000001,27.638159999999992
626172479a7947a76b1b8dd65-sBSdgoRXuDYrTKgkKM0w,12308.55,1.0550199999999987,28.771040000000003
609d11a69a79477cef513697kFDuNxMaSGC19_wCGjaH7A,12987.87,1.0583700000000003,30.40735000000001
62913dc09a7947653292af91hk7jv3fvTFG9-Z5H_3fFPQ,13716.0,1.0492100000000009,27.895959999999988
628d13659a7947702a7f5151kXLA3gkNQoKcqLGK7tsO5Q,12702.52,1.0584100000000007,29.03956000000002
6258220e9a7947b83b223a76EGvsi82dQrqWHP_KVSv0HA,10434.84,1.0696199999999991,36.18199999999996
620b6c9d9a79476302608dbdrLKG-spvRAGVwnHQIzdu-A,12986.36093122156,1.1571190375180378,31.548117050754804
620e0bca9a7947691dc39d5daRK06pENQ7yooMS56pK40Q,74134.88,1.1780100000000013,31.108480000000004
624b314d9a79470c18fd2b92nWn81icJQzimQdTQTe9pIg,12362.911,1.172908000000002,37.30188099999996
62469c469a794737bcce9276Bhbnst1tR_iL_cjGOaN0bw,41637.35,1.1518799999999993,29.253110000000007
624fbed09a7947103570977eEdsKdpXtQpeBSX5R8gefHg,13783.466,1.132296666666667,38.689708666666654
62520cc59a79473a9509e142hicNpVY6SciioK7xAtML5Q,4536.896333333333,1.0740494999999997,39.682559000000005
62682dc49a79472c549fee7alVEROPvgRMCI6zkaOuN5zQ,8734.75,1.048940000000001,29.382940000000012
627b5a119a794773afc39b7fzjSmUv-1TiyH9sItdolb8A,12267.69,1.0633260000000002,36.618845333333326
620275659a794786a040941cFcJyHDRbSHylVDOv55Aukg,68472.33,1.161480000000001,30.116090000000014
620fc11d9a7947a15fea5334GOBaPLeEQ5iijnGEh6CsIw,24145.223636363637,1.1492209090909085,29.26564272727272
629052a99a7947051f98b242qbCwGIxcSb2B-CkQKtqOwA,2776.7,1.0603650000000002,37.686114999999965
624d2a069a794721ca80f55bphuZZZ1BQ4GHZWL7yrXUdw,83615.89,1.1541900000000005,28.216269999999994
6203f6179a794714010a7e490Jw3lMbrQP-SNef9bV9tCw,24466.87,1.1423499999999998,28.06077000000002
626a6e489a79476c770f46fa02jmsCH5S7ScT80Glm8a2g,3662.51,1.0507000000000004,34.61333999999997
62729a469a79472c4dc2b2d6fp-Qg27NS2mKJ8O_VQ-VMw,5130.59,1.0664838095238098,31.27857761904762
627e2e8b9a79477c09a279b02NzrzvTiRk-ZyZAu-AfpUA,15287.75,1.0611400000000006,29.501199999999997
61fa50ae9a7947e061210739TP-huHdfRxO6tbQzbgPGew,20151.76,1.1583900000000005,26.73859999999999
624f0d2b9a7947e35df79e40o7bOI5M6SyqANOcvoJaMDw,28487.35,1.15727,32.96084
6252e0479a7947683d2760e1z2F6pmw8QJWihCtV5NALPg,11655.02,1.0640599999999996,31.24486999999998
620b67a79a79475fc9bf86c66ZvgzqIeSDScs4lHZvYU7Q,28491.86,1.1598100000000016,34.25869999999999
623d7da59a79474ac84c16695YkmqLlNQRaRnUuWJW23kQ,85960.73,1.1289700000000005,36.682089999999995
627283619a794723049196e9zDlsWsgfSBGyzZTQWD2TUA,10710.22,1.0558400000000012,27.820090000000015
627535379a79478f77a2274erdS0sFXGRHGDcCb1sl05cw,3603.944166666666,1.0631683333333346,32.17171833333333
626143c69a79478de13eab8359kh0tadS6Wr6ciE5-8LoA,20013.4,1.0489300000000013,23.925810000000006
620d8ee29a7947428551813fZnE09xv-QAueeA2-8UsprA,67981.52,1.1201199999999998,26.63043999999999
6209658d9a794734d6c141f0nrpfnc1iTFOKEXAR7zwQ9A,146322.42,1.153759999999999,28.796290000000017
628916a89a79473a9a92d53bnuLtbgcTRb-r-AXgOwF5aA,7847.24,1.0574400000000008,28.778300000000012
62110ead9a7947f71ff7a62eKAOzm5l4SfO1oWp861ZVDA,13336.920566849818,1.1332654171384167,33.08386637254411
627c37a29a7947cd0ec97e38o1BRKF6eR3C2oKJI_J0Npw,10407.13,1.0643000000000005,33.14561000000002
624ca4e49a794701aeb3ea84X402OR5dQ6uZy1gpTsljIA,14003.513333333334,1.1661753333333345,36.937993333333345
625ea47c9a794727a70fd4c0bZP7zdPRTNOz10Uq4UQX1Q,33894.88,1.0533300000000003,27.258960000000005
6262b3f19a794711ad3cfa22QBUxTVUsRR-ntZgx5Nq-tw,11862.17,1.0521600000000004,29.88952000000001
623867269a79475fe11ece61Bty_FkIhTseUmV-Sov3wzw,21222.83,1.1406999999999996,45.284619999999926
62848c2f9a794744f57c5401g2d80kTVSyikTkDcdSGlzQ,9132.1,1.05758,28.306099999999997
6205b6049a794725bb18ee48y8a3Pa2gQE2bVRWOOt4ojA,19502.28635897436,1.1605209743589746,31.77477958974357
62370d239a79477ec98eac8db-CkZVdKQgCZVUtagKNCSw,15708.804333333332,1.1656800000000007,35.453661999999994
620d619f9a7947376b27bfa4Inynzi57Rha5kH_bTmf7rg,22295.501475544996,1.1432167610147819,37.18122373615941
62018b349a79473086ded3e4qmb0zzG3SKi_ei_JNoIriQ,172631.68,1.1357699999999995,39.01282000000002
61f869849a7947356e11e436_6u6tkE-RY2Pj8aOuSaMRw,62397.62,1.1395300000000008,31.464899999999997
620112339a794705c84f6b1c6PMBcWmgQe24Ha0I7p5N_Q,42290.48,1.1374000000000002,29.937769999999983
62388bb39a7947728572f160Q1qFt_TlQHiMIPCvYUwX5Q,93760.16,1.1413100000000003,28.05222999999998
628312639a794749c3de7b10DlZzSkO1TimsnouRDYX_NA,9544.243333333334,1.073456833333332,36.85169733333334
628f3eb09a7947a084e9500djDx-iBxaTKGEkTZcicxk4g,13509.03,1.0572200000000012,29.440830000000016
6253d6a59a7947a4cd3a364eZwR05eF3TgOZR8CwC8QF6A,8956.79,1.0701599999999987,29.88265999999999
620023ae9a79473cc42ad9b9U1ruJTiURYmbW_ImZvKvKg,45440.91,1.1487300000000007,31.45588999999999
625639fa9a79470258158b12FNccmqkDT_2DofttZZ8C7g,10106.332857142857,1.0740249999999996,36.55895785714283
6286de569a79471bf03a5c57VeaICpvwReuv-75iD591sA,10659.193333333333,1.0774583333333334,35.72315333333333
62467cea9a79472adc07389eQoFY4XhtSGe_ADasY_zktA,28517.08,1.1442900000000003,32.004640000000016
627cd1159a7947fa469af5ebnpOXZywWQiuR_lUHtuEAJA,8553.42,1.0657999999999996,30.04474
623830bb9a794744f644abbbCiGOV7sHTZulrxChvPt3XQ,21222.83,1.1406999999999996,45.284619999999926
6201be0a9a79473d359ab3f33vI81muuQTiXxUjGYCtUIw,35225.09,1.1499199999999996,28.377279999999995
628f35c89a79479ce08b3e3aCdVz8DVMScWTjWmc-egG6Q,4576.47,1.0598199999999998,33.51848
628b81e39a7947db11c1964d3MiYrOkrSoOyRZ7_uZ-D6A,7811.33,1.0602400000000003,30.299670000000024
623c99a49a79470889b82b6cZiIIouG6RMaI2PnmZnEUTQ,205788.94,1.1270800000000003,25.739819999999998
625192389a79471e61000fdfRyXGXg8-QBqFOYTJLMdFTA,6073.41,1.0640549999999993,49.35534500000003
6278ce449a794761f201ab10mLwPEQ7rQjWK9Carck7qfA,26613.79,1.05454,29.37259999999999
62467ae29a794728d4058626XRoqstB8QKenjQUly9_dtA,22419.425,1.1738609999999996,41.21534599999995
620d2e169a79472a7c01bdf6i_C5lEkKRO2ocnY1EE1rGw,12076.107352028903,1.1590354169839017,29.917089585192365
6280fb6c9a7947ac2c847aa2uM2jFFweSXagssDYJURslg,13663.06,1.0611299999999995,26.15455
627bfcfb9a7947bde6c274b9h15P1pIgQrmpq2DoqtwENQ,46902.96,1.055620000000001,27.880719999999997
62540c5d9a7947c07aaae263vESBeIRPRwSoSVADNbyE2Q,8941.98,1.0664499999999995,28.215529999999998
623ecd629a794732880a9772TUurT7aiSq66CDbzNmCOSg,207578.32,1.1410300000000009,38.38212
623963e89a7947abb8bde135b8r4DRkhQ-mWHHzAZLySKg,148648.42,1.13971,33.485459999999996
620df0109a79475d0e81797cVNj2u1WrT1iJ8wSDROA4yw,12993.740904908687,1.1510832194339027,30.072651724264592
62889ff49a7947203a499de25VzX0eoBTxi5GRcD8MDpMw,5457.91590909091,1.0674138030303042,39.2376423333333
620554ff9a79470db162fecaEZz1JhwWRoCJsbkGIFijtw,145870.89,1.1328200000000002,42.915609999999994
627915dd9a7947763047c505chXBWbKnTreIuU875m_jEg,8000.34,1.0529199999999996,26.108979999999992
626df6059a794785e870b3beUIK2GVXhQ-yxBdbOqm2fCg,20916.58,1.0568700000000002,30.19292000000002
6286e91e9a79471ca91b1061k11P2W_lTYiMTrBh6n1xEQ,4985.248818181818,1.0732337940115453,42.35879406890334
6203ba0f9a7947fabfe5262f0fZvCsnEQpGnJxc1JVfMRg,28200.07,1.1537600000000006,28.601589999999984
620a65209a79470d79d942edwc3xSVc7Qg2o0YJgZhfrwg,14768.668006882008,1.1529282356809853,32.2633446883672
6273e1d59a7947197f2b84f98gPTht5MSMGznT5L8GReZQ,7446.83,1.0589700000000006,28.445289999999996
62873a1e9a794736062b8aaavxHNiwaHQbyiS4qsHVT6YA,4985.248818181818,1.0732337940115453,42.35879406890334
62911bcc9a79475b0709d3b2wqSTT6MiRayFBkOmFW0p0w,2371.515,1.0518866666666657,31.752738333333287
620b915d9a794776ddccaba4esLU5taQTmuBDteguchC7A,21394.78,1.142926956521739,27.202523478260854
624a744e9a7947b7ce2d590bW9ylHdJRQSuXKHxSNI-dRw,18512.89,1.164690000000001,34.61766999999998
625b1d669a79471fcb4d20150sk8H6YEQXWmEtZ1UkCI7Q,14758.794166666665,1.0592949999999997,42.037682499999974
6239a29c9a7947cb0376c8df0SPOhsSGTN-llolSj4_vWQ,155009.63,1.1181600000000003,31.52575
62049abf9a79473b948acfa6pmnxai8QRAStVvvbC_iZ4A,11476.279333333334,1.1437646666666674,28.295220666666665
61fd15909a794769206f44a394w9-E9aQKuxKLxY-eR8IA,43039.92,1.1333300000000006,31.836539999999996
626e655f9a79471d2241a03bnk2rEOHORZqLFF2zf-9-8A,21152.62,1.0577000000000008,23.405769999999965
620a44889a7947817308835aUHz9diYOQZaxSaNvzYuR9A,38681.02,1.1327600000000004,33.510989999999985
626790489a7947e2696082f8_TFhTdPqQe2hZsWnsW-OMQ,20293.12,1.0502900000000002,28.247389999999978
6200e7a59a7947763ba0c298WEhF1f7fSyOFx46ACj7jCA,16994.89,1.1478199999999994,27.71054
623c83769a794758e856a6ecP0y66HW2TwCmC5pTg51c4g,81990.87,1.1073900000000014,28.945639999999976
626c148f9a794713f2b83268llpQDRIFT0y5ae0AEkRGIg,8618.27,1.0448899999999999,28.3342
625e48179a7947fad80f0a3cqgIe0uDuRP-5vz--qpgM9g,8159.3,1.0484000000000007,25.948240000000006
61fef83b9a7947f3eff2e752cM-_ZmaOSKy25ZLFIzAt9Q,59879.65,1.1341200000000002,28.03464999999999
627fe43c9a794770f3556d93czA01gBWTTuf_Qa17Jlglw,10751.65,1.0654700000000001,34.359609999999975
6283b3b99a79470a2663a4bc3WSnLWn0QBiSAzPi-18rLw,10394.09,1.0478200000000006,28.177129999999988
624ffdfe9a794728ec7c467dHQ1IoqxqQVGO0FpTHp6fCA,6847.81,1.0698899999999991,34.578170000000014
